Close,High,Low,Open,Volume
949.7000122070312,950.3499755859375,949.1500244140625,950.0,114088
948.2000122070312,950.3499755859375,948.0999755859375,949.7000122070312,98059
947.9000244140625,948.6500244140625,947.5499877929688,948.4500122070312,63497
948.8499755859375,948.9500122070312,947.2000122070312,947.9000244140625,59642
947.9500122070312,949.3499755859375,947.5,948.8499755859375,121926
948.0,948.0,947.2000122070312,947.9500122070312,102829
947.75,948.5,947.5499877929688,947.9500122070312,38752
947.5999755859375,948.0,946.7999877929688,947.75,143812
947.9500122070312,948.1500244140625,947.5999755859375,947.5999755859375,35448
947.9000244140625,948.5,947.7999877929688,948.0,114370
946.6500244140625,947.9000244140625,946.4500122070312,947.9000244140625,56189
946.8499755859375,946.9000244140625,946.0,946.5499877929688,41058
946.75,947.0,945.9500122070312,946.9500122070312,128340
