Close,High,Low,Open,Volume
1492.800048828125,1492.800048828125,1488.5999755859375,1490.0,0
1494.4000244140625,1494.800048828125,1492.4000244140625,1493.800048828125,102656
1495.9000244140625,1497.5,1493.9000244140625,1494.9000244140625,93114
1496.4000244140625,1497.0,1495.5999755859375,1495.9000244140625,69949
1492.199951171875,1496.5,1492.0,1496.199951171875,106708
1490.4000244140625,1492.5,1488.0999755859375,1492.199951171875,143764
1490.5999755859375,1491.5,1489.5,1490.300048828125,62525
1489.4000244140625,1490.5999755859375,1488.699951171875,1490.5999755859375,60162
1488.5,1489.5,1487.4000244140625,1489.4000244140625,67632
1486.800048828125,1488.699951171875,1486.300048828125,1488.699951171875,53147
1486.0,1486.699951171875,1485.0,1486.0999755859375,70625
1486.4000244140625,1487.0,1485.5,1486.199951171875,44758
1486.199951171875,1486.4000244140625,1485.0,1486.199951171875,40387
1485.4000244140625,1486.199951171875,1484.800048828125,1486.199951171875,41732
1486.9000244140625,1487.300048828125,1485.0999755859375,1485.4000244140625,19418
1485.0999755859375,1487.0999755859375,1485.0,1486.9000244140625,22454
1485.0,1485.4000244140625,1484.0,1485.0999755859375,33520
1488.0999755859375,1488.199951171875,1484.9000244140625,1485.0,158814
1487.300048828125,1488.5,1486.5,1488.0,53371
1485.199951171875,1487.300048828125,1485.199951171875,1487.300048828125,24783
1485.300048828125,1485.4000244140625,1485.0,1485.4000244140625,20756
1483.5,1485.300048828125,1483.5,1485.300048828125,31226
1483.800048828125,1484.5,1483.300048828125,1483.9000244140625,23361
1484.5999755859375,1484.800048828125,1482.5999755859375,1483.800048828125,39951
1483.9000244140625,1484.300048828125,1483.300048828125,1484.0999755859375,12963
1484.9000244140625,1484.9000244140625,1483.0,1483.9000244140625,23128
1483.199951171875,1484.9000244140625,1482.800048828125,1484.9000244140625,73210
1485.800048828125,1486.199951171875,1482.9000244140625,1483.300048828125,46627
1485.5999755859375,1486.0,1485.0999755859375,1485.5999755859375,27495
1487.5,1487.5,1485.5,1485.5,32639
1485.5,1487.5,1485.5,1487.300048828125,48220
1487.199951171875,1487.9000244140625,1484.5999755859375,1485.5,68253
1488.4000244140625,1488.4000244140625,1487.0,1487.5,27933
1489.0,1489.5999755859375,1487.800048828125,1488.300048828125,48622
1490.0999755859375,1490.300048828125,1488.0,1489.300048828125,42750
1487.5999755859375,1492.800048828125,1487.5999755859375,1490.300048828125,92382
1488.199951171875,1489.4000244140625,1487.9000244140625,1487.9000244140625,32366
1486.9000244140625,1488.300048828125,1486.5999755859375,1488.199951171875,27581
